-27.37,15.51,74.45,72.39,Blue,-45.99,-3.89909e+07
-40.45,-66.81,23.25,-37.84,Red,4.57,3.72817e+07
96.64,-61.44,60.72,-91.63,Red,11.73,-1.22024e+08
13.58,53.11,-60.93,-15.22,Green,-30.95,2.86801e+07
-82.24,-69.57,54.47,-71.84,Blue,-54.75,6.87662e+07
-47.89,38.38,23.57,-28.97,Green,-64.46,4.38797e+06
-38.73,-73.69,-94.46,47.99,Red,17.91,-2.43016e+07
73.02,-23.94,9.45,-11.52,Blue,-23.17,-3.13197e+07
72.71,-69.17,-67.95,-78.84,Green,-72.02,6.06117e+07
0.72,-0.61,11.38,-46.84,Blue,10.31,3.96194e+06
79.6,-71.05,62.44,-85.79,Red,10.63,-8.73431e+07
-54.04,44.01,-77.41,-84.62,Red,5.18,1.06765e+08
-21.55,9.67,-2.77,-87.64,Green,-24.69,6.49893e+07
-55.1,9.17,-78.08,-92.53,Blue,-56.47,1.8275e+08
-96.7,-75.53,-3.66,28.53,Green,-70.63,-9.74899e+06
-68.25,19.21,25.48,42.42,Red,-95.69,-6.69755e+07
65.78,20.33,3.97,-6.39,Green,34.51,-1.05862e+07
99.59,-13.24,64.16,-72.02,Blue,-24.19,-1.05293e+08
-33.83,-29.18,68.28,41.15,Blue,-57.6,-4.27198e+07
6.65,10.8,45.34,34.54,Blue,-18.75,-4.93306e+06
-94.63,95.73,-60.42,-89.68,Blue,-98.92,2.96244e+08
-43.47,27.63,20.34,4.51,Red,0.56,1.50975e+06
11.62,-62.59,-57.15,14.45,Green,-40.91,-2.88677e+06
-0.18,24.61,5.7,32.17,Red,19.5,-3.00766e+06
-50.01,-84.82,-29.24,-95.67,Red,-14.23,1.44641e+08
-83.9,-11.22,-58.78,-78.28,Blue,-96.68,2.20409e+08
-21.88,46.81,-5.6,-77.17,Red,-52.06,9.4344e+07
29.05,-65.41,-62.88,-32.52,Green,-96.54,7.1752e+07
0.2,-85.09,72.83,-64.39,Blue,-10.28,-3.54794e+07
-66.39,-78.83,77.91,1.27,Blue,-60.85,-6.40878e+07
23.57,-84.64,-43.24,9.42,Green,-14.8,3.92407e+07
98.25,40.59,-35.21,-67.13,Green,61.44,5.00202e+07
2.24,17.3,43.93,-45.47,Blue,-24.23,1.40437e+07
-96.66,47.43,14.51,-58.33,Red,90.17,6.8291e+07
-82.22,43.4,-73.11,-42.08,Blue,67.26,6.82424e+07
-51.17,-50.17,25.66,-28.23,Green,-65.76,2.08479e+06
73.77,-80.51,-6.22,-29.03,Red,-40.84,1.11699e+06
-25.07,-11.42,-25.78,7.79,Red,-38.89,-580143
-36.45,-33.15,-97.09,26.27,Red,-77.48,-5.52354e+06
-85.53,-62.08,-58.06,-21.38,Blue,-40.07,7.32359e+07
-47.4,44.03,72.12,-8.15,Green,54.68,4.01802e+06
16.39,-91.91,-47.16,-61.16,Blue,60.92,1.78709e+08
-97.95,-21.82,-19.63,66.53,Red,-84.39,-5.88e+07
-52.71,-13.5,86.73,-45.03,Green,30.91,3.93871e+06
-82.23,64.65,-4.75,-86.42,Blue,-36.64,1.31975e+08
-57.31,-29.06,-46.14,65.33,Red,-99.06,-5.98385e+07
10.57,-34.93,67.62,-56.37,Blue,2.88,-2.63075e+07
-60.32,-91.3,91.76,79.07,Blue,54.07,-2.43938e+08
-17.32,-73.35,-94.68,-82.12,Blue,-7.1,9.05039e+07
21.37,10.91,-1.33,63.34,Green,51.22,-4.27031e+07
-96.42,70.21,-96.24,-3.81,Blue,49.2,1.67752e+08
-0.47,-23.45,92.81,-88.3,Blue,-29.94,-1.14465e+07
12.89,7.22,53.02,57.3,Red,33.31,-3.4109e+07
57.05,-4.37,-90.4,-56.79,Red,91.75,9.78044e+07
-53.09,-62.34,-32.02,61.12,Blue,-24.59,-2.64054e+07
-61.5,-87.59,-3.12,9.16,Green,-60.65,1.11955e+07
-34.96,-35.35,93.69,-3.98,Blue,81.98,-1.12801e+08
-24.5,16.86,62.16,62.4,Red,38.82,-3.92995e+07
94.39,-1.74,20.72,-5.84,Blue,-42.7,-7.18549e+07
-61.84,-60.33,-44.26,23.18,Red,85.09,-3.2467e+07
-49.75,-18.48,-95.55,-24.77,Blue,-21.92,4.19367e+07
-49.15,-43.23,19.57,-74.34,Blue,72.13,4.27144e+07
-75.57,99.66,57.43,-89.75,Red,-92.79,1.25885e+08
-14.77,-53.96,-48.51,-75.28,Blue,-65.85,7.19657e+07
71.13,-32.19,22.98,-52.84,Blue,63.59,2.0876e+07
94.92,-97.5,-30.8,-92.99,Green,-73.67,2.4098e+07
-3.36,87.07,-10.34,50.6,Red,-51.8,-9.81895e+07
83.31,-51.64,-70.34,31.63,Blue,-82.87,-3.93264e+07
25.98,79.96,-99.55,-65.26,Red,35.45,1.24065e+08
18.41,-97.25,-32.33,56.64,Red,-10.66,1.33723e+07
16.69,14.46,-55.34,-91.51,Blue,-28.19,8.41394e+07
15.47,27.4,45.21,-38.26,Green,42.68,1.23803e+07
-73.45,-52.32,-49.38,11.72,Red,29.35,4.9964e+07
39.82,-70.48,-51.87,-89.74,Blue,-18.16,4.77155e+07
35.88,-24.81,9.22,35.89,Green,-70.52,9.64488e+06
77.59,1.9,-75.08,94.05,Blue,0.65,-1.3684e+08
-38.49,83.18,38.3,11.1,Blue,37.94,-3.4177e+07
-64.8,9.39,24.25,25.58,Red,-67.24,-2.97384e+07
-43.54,19.43,-1.93,-92.56,Blue,-29.83,9.61903e+07
-72.71,19.46,56.15,50.82,Green,-41.25,-3.20733e+07
-43.74,-3,23.09,-34.28,Green,14.78,1.31638e+07
-8.16,-33.93,-6.46,-19.51,Red,-41.09,4.2738e+06
-64.69,66.15,21.73,-12.7,Red,-2.62,-1.40409e+07
-74.31,18.01,-24.11,38.48,Red,-97.54,-3.60276e+07
-75.27,-49.75,95.53,-54,Red,-37.71,-1.8764e+07
88.58,-61.39,3.86,-16.6,Blue,-70.27,-2.73469e+07
-85.7,-58.91,-8.77,-54.25,Blue,73.33,1.25446e+08
-95.96,40.27,-55.62,-73.86,Green,-89.34,2.25471e+08
4.83,63.09,-61.46,-46.02,Red,14.93,3.05979e+07
-12.75,65.94,-54.31,-33.78,Red,-36.23,3.12085e+07
6.32,-15.51,-16.33,0.57,Blue,5.12,471777
-88.76,-28.29,-35.49,-27.91,Blue,72.28,5.62441e+07
-12.43,-13.97,0.1,-39.93,Blue,-5.63,3.92941e+06
13.32,76.52,-27.56,3.93,Red,-22.11,-3.43768e+07
-26.53,-52.72,-27.71,-10.02,Green,97.67,-2.52082e+07
-91.83,7.6,-28.38,4.76,Red,74.55,2.80504e+07
-91.81,-56.91,29.12,-84.21,Red,-45.95,1.46973e+08
-72.84,-17.53,-80.74,-8.77,Red,1.93,5.80949e+07
-47.66,74.94,-48.96,-35.41,Red,17.35,1.57294e+07
-81.61,-48,59.33,-53,Blue,-53.22,3.07434e+07
-64.74,-80.4,79.99,-12.93,Green,-0.99,-7.23391e+06
-2.03,-25.9,-74.57,15.76,Blue,-43.2,-1.31484e+06
7.35,-17.34,-8.62,-85.91,Green,1.86,2.01075e+07
-97.02,-35.27,-51.07,39.19,Green,45.81,5.59922e+07
12.72,-22.32,39.47,-44.57,Blue,-55.28,1.21444e+07
-41.4,-8.72,-29.08,64.45,Red,-89.75,-3.27976e+07
-86.35,-42.66,-78.95,24.13,Blue,-39.65,2.84819e+07
85.9,16.55,-96.05,-5.07,Red,-67.12,4.08549e+07
-44.98,-8.1,9.17,-70.04,Green,11.44,3.63656e+07
-36.07,28.75,66.13,17.92,Green,74.42,-4.22763e+07
19.27,81.41,-3.42,-5.56,Green,-83.73,-2.26426e+07
-82.46,-93.08,-34.08,61.62,Green,6.76,2.92684e+07
12.05,0.56,-70.66,-99.43,Green,11.72,6.07165e+07
94.45,13.79,-62.35,-13.77,Green,2.47,-3.75341e+07
8.48,-92.31,-34.53,13.43,Green,47.64,9.00654e+07
44.55,2.61,10.35,2.65,Red,-57.15,8.2075e+06
-0.48,-28.55,-27.03,-23.02,Green,-66.32,2.30341e+07
-63.21,-27.04,-72.66,-84.9,Red,-88.46,2.07819e+08
-98.12,67.64,-12.13,43.64,Green,-95.08,-1.22067e+08
44.2,10.65,31.17,-64.67,Blue,-64.73,6.61384e+07
92.65,-68.95,78.66,14.61,Green,-56.11,-1.17008e+08
54.97,49.55,41.64,-32.2,Blue,66.26,2.42217e+07
38.31,-49.63,60.44,-16.09,Red,5.89,-2.60288e+07
-36.11,-42.65,46.25,-26.84,Red,21.13,3.99871e+06
80.7,30.14,23.69,-5,Green,-36.7,-4.95003e+07
24.29,-0.61,8.44,-6.25,Blue,77.76,-9.62826e+06
75.88,-66.97,-38.93,42.8,Green,76.84,1.13432e+07
-69.96,-45.52,-65.78,36.29,Blue,71.34,-2.64514e+07
-19.79,-83.8,-27.97,32.51,Red,-10.86,2.16417e+07
-64.35,70.95,-61.79,-52.81,Blue,-92.4,1.46303e+08
-67.68,27.41,-59.77,-80.35,Red,-38.97,1.3667e+08
71.59,-63.02,-34.39,-33.89,Green,-94.02,5.03843e+07
64.26,23.94,38.58,-55.48,Blue,-83.69,9.08849e+07
-30.46,-13.13,29.82,-16.07,Green,-6.67,1.21602e+06
58.96,-91.51,-22.31,29.53,Blue,-63.89,1.22643e+07
17.86,34.62,-66.03,86.42,Green,-9.32,-2.57078e+06
-32.8,22.3,-41.89,-61.92,Green,-28.75,4.87916e+07
3.07,-24.16,19.53,-37.07,Red,-97.92,7.06168e+07
6.96,-6.02,25.87,2.38,Blue,56.77,-1.31743e+07
-73.29,29.73,-38.99,-14.47,Red,48.97,3.55407e+07
-82.25,-21.74,-8.71,27.19,Red,-62.14,-9.58395e+06
66.24,35.03,-37.37,-16.62,Red,-11.43,-1.39461e+07
58.77,-76.29,63.07,-43.12,Blue,68.95,1.61982e+07
-41.96,-87.54,-80.44,61.76,Blue,-29.84,-5.63725e+07
-69.55,-68.81,16.01,-79.9,Green,-43.86,9.69852e+07
-83.03,-74.19,89.17,96.47,Blue,4.23,-1.59872e+08
-1.47,14.27,-94.55,-84.85,Red,-32.73,1.24333e+08
-51.31,-73.9,-17.65,2.21,Blue,-69.17,-78629.8
76.23,-77.1,-8.19,21.2,Green,90.15,6.70708e+07
10.9,-66.2,20.46,-71.07,Green,-83.23,4.60694e+07
-48.5,-56.23,51.91,-9.14,Red,-79.64,-3.31373e+07
-51.65,-9.48,-36.28,-92.31,Blue,-1.3,7.97533e+07
-65.67,41.41,-3.48,-45.21,Blue,-94.09,5.97043e+07
80.32,19.12,-86.23,-16.76,Green,-74.59,7.24056e+07
26.12,17.44,-33.84,44.57,Blue,52.97,-1.36096e+07
-10.53,23.87,-45.86,-59.76,Green,-20.13,3.58573e+07
99.96,-68.32,5.85,-0.04,Green,-21.12,-5.49963e+07
10.57,90.74,-50.42,-91.18,Green,58.73,7.16513e+07
-43.3,-0.14,-53.08,-93.32,Blue,52.3,4.72701e+07
-99.97,46.42,54.89,56.64,Blue,96.94,-6.48344e+07
36.56,-98.23,-1.81,-62.44,Red,99.35,2.26741e+08
-56.64,72.49,13.47,36.91,Red,25.02,-1.44957e+07
-59.98,-20.08,-47.98,-95.19,Blue,99.79,3.37784e+07
-17.19,-81.42,14.51,-35.59,Blue,-47.28,2.35918e+07
-77.98,39.28,-61.63,21.72,Green,78.47,3.13568e+07
95.59,-45.27,-59.07,-84.03,Red,0.6,-3.8838e+06
-29.84,-47.49,-43.05,-42.53,Red,-31.61,2.23417e+07
25.65,69.33,-67.58,97.58,Green,99.29,-5.05921e+07
-26.73,83.67,35.11,36.72,Blue,-4.4,-7.03816e+07
-36.79,48.24,-49.16,59.38,Blue,-85,-1.17233e+07
5.01,-30.47,-11.45,-88.97,Red,-98.47,1.60189e+08
-40.07,79.74,9.95,76.35,Red,-48.3,-1.09503e+08
43.21,35.13,-75.88,-69.76,Red,-48.79,1.28125e+08
-69.29,-47.05,-14.65,-64.04,Blue,-68.87,7.64602e+07
-62.39,-29.74,-45.43,7.79,Blue,-56.66,2.10711e+06
-62.01,-96.49,66.75,-24.33,Green,21.69,5.59192e+07
12.81,24.32,39.48,17.85,Blue,8.91,-3.02364e+06
-10.14,84.13,75.52,2.36,Red,-39.42,-7.59583e+07
-90.78,-18.04,-66.89,29.97,Blue,47.07,5.93016e+07
-91.58,-87.42,-17.63,-26.93,Green,87.44,1.58799e+08
78.61,-82.52,-30.11,-18.39,Green,-56.41,3.38241e+06
26.65,30.34,46.02,-56.13,Green,-20.1,2.46609e+07
-92.14,47.17,-76.26,28.94,Red,-53.57,7.16061e+07
-24.88,22.04,-27.95,88.27,Blue,-57.52,-2.07018e+07
-98.68,-19.02,-77.86,40.99,Green,-1.19,8.79395e+07
-3,36.34,22.81,-68.52,Blue,-50.23,6.97602e+07
23.11,-94.72,-29.18,-37.05,Green,-36.76,5.79906e+07
69.83,9.91,-71.25,52.76,Red,88.89,-2.49239e+07
34.4,-86.06,50.2,54.53,Red,-23.3,-1.66537e+07
-5.19,34.64,6.33,18.81,Green,90.3,-4.47506e+07
33.13,69.63,-62.26,-30.28,Green,-80.98,1.15702e+08
75.02,-75.37,17.38,-50.41,Green,-75.63,-6.96046e+06
92.19,-43.96,-70.72,-77.62,Blue,-34.78,-3.04169e+06
60.61,46.54,12.5,-2.43,Red,-34.67,-3.09927e+07
-37.43,-0.09,63.78,6.07,Blue,94.68,-9.34638e+07
8.15,-14.96,76.34,82.93,Blue,81.82,-2.154e+08
-63.71,17.41,-57.84,65.33,Green,18.22,4.15201e+07
-10.18,10.09,-92.69,-49.66,Blue,-71.06,1.25498e+08
-78.97,-73.53,84.29,5.98,Red,-75.45,-9.97841e+07
33.46,-62.11,-17.08,40.92,Blue,-22.67,-3.8387e+06
-64.84,-66.75,-53.47,-3.45,Blue,-0.87,5.48253e+07
-28.25,-33.18,-25.94,27.32,Blue,-46.9,-1.01512e+07
-91.64,-71.95,11.89,-12.56,Blue,28.64,1.23892e+08
-66.03,-49.81,-92.67,-39.6,Blue,-63.96,6.62723e+07
43.65,-39.17,-69.23,98.56,Blue,-28.28,-1.25206e+08
97.09,-46.38,28.27,-54.34,Blue,-14.79,-8.46773e+07
27.53,-31.5,19.17,37.97,Green,14.22,-1.08178e+07
-84.15,22.71,-46.99,46.45,Blue,62.38,3.59969e+07
4.66,84.68,-96.31,-16.84,Blue,25.63,8.64675e+07
3.28,25.65,93.45,-95.89,Green,42.01,7.77348e+07
55.68,4.94,-32.9,64.69,Red,-98.65,1.134e+07
54.87,69.8,43.61,-66.29,Blue,-18.75,2.97461e+07
-78.53,18.16,-57.35,-96.09,Red,47.54,1.15433e+08
40.29,45.86,27.6,-65.14,Green,-71.3,1.04122e+08
-2.86,51.36,-26.79,4.83,Blue,-64.3,3.37639e+06
-92.21,56.5,-79.62,-31.49,Blue,-63.57,1.2505e+08
47.62,-94.17,-22.33,80.18,Green,53.57,-5.40333e+07
81.39,-26.87,71.07,-87.06,Red,66.62,-1.93604e+07
-78.32,-34.5,82.35,-94.3,Blue,-67.55,8.70394e+07
36.88,-45.25,42.64,-99.59,Green,-74.59,4.98072e+07
-25.19,-49.73,-11.35,-74.32,Red,-83,8.30281e+07
-38.46,16.94,-77.71,66.36,Green,-47.77,2.12977e+07
-40.83,43.04,77.13,-46.89,Green,-85.32,3.80487e+07
-29.54,-77.52,-43.33,-99.34,Blue,-89.63,1.5708e+08
-83.05,32.22,-31.58,-87.35,Blue,0.45,1.28474e+08
12.75,-9.55,61.3,-52.17,Green,-69.34,3.19354e+07
4.67,-47.11,90.79,95.67,Blue,-86.7,-7.90458e+07
-73.92,-47.08,19.52,72.96,Red,-92.09,-9.36223e+07
-35.72,87.82,68.75,-7.63,Blue,-34.77,-9.13486e+07
61.73,-68.25,-72.4,98.5,Blue,28.18,-1.65527e+08
94.53,-51.3,-38.77,88.59,Red,-82.21,-1.42945e+08
-82.3,1.5,-63.1,58.75,Blue,-41.22,2.74025e+07
56.64,-32.89,-67.06,13.96,Blue,7.02,-7.53e+06
-6.59,-82.93,-4.66,-95.25,Blue,66.85,1.35035e+08
45.89,56.35,36.63,-89.42,Green,-32.06,9.19175e+07
19.61,-63.96,-19.89,-3.66,Green,-27.85,1.53709e+07
-66.94,14.49,7.32,-65.72,Green,16.59,6.28303e+07
-43.67,-17.76,-98.43,10.8,Red,27.22,2.36354e+07
-7.53,-10.61,-20.98,-73.29,Blue,26.79,1.36913e+07
-25.24,-78.18,-41.9,-53.34,Green,-78.42,6.13136e+07
-99.85,-58.38,21.67,-88.04,Red,50.39,2.17377e+08
-82.19,-47.18,-91.07,-50.51,Blue,-62.29,1.20502e+08
-29.39,-90.65,63.98,-32.29,Green,-4.35,9.74087e+06
-75.41,50.8,14.3,-31.77,Red,72.96,1.75137e+07
-50.95,4.05,-87.75,-6.56,Green,-19.85,4.44125e+07
69.98,10.03,-78.06,-50.16,Blue,73.49,8.17311e+07
-79.32,8.74,-94.17,26.29,Blue,17.37,9.49413e+07
-28.75,-62.68,13.44,-58.4,Blue,23.37,4.49137e+07
-90.22,-3.32,-5.62,58.2,Red,-21.09,2.58865e+07
-30.43,-16.04,-14.49,-24.48,Green,49.65,-1.32363e+06
14.87,-35.26,-81.09,64.08,Red,7.58,-4.53366e+07
-16.65,98.32,38.76,-44.57,Green,-58.18,-5.19656e+07
3.05,-69.81,-90.88,-76.91,Green,1.62,6.95045e+07
-91.85,69.87,-8.86,-94.53,Red,-93.15,2.39791e+08
-63.66,-55.66,-61.86,-88.83,Red,-18.73,1.30304e+08
-1.26,-79.17,-13.42,86.4,Red,12.29,-6.92192e+07
18.6,-19.54,-6.06,-25.48,Blue,7.2,1.22391e+06
12.52,56.47,-34.15,9.2,Green,24.95,1.59811e+06
-89.91,8.71,-69.12,-74.14,Red,46.77,1.23032e+08
-96.43,22.46,72.11,-31.66,Red,10.11,7.62006e+07
-18.1,-31.47,-7.05,24.21,Blue,63.1,-3.16145e+07
27.41,0.26,61.25,-99.8,Green,-58.55,8.98467e+07
-72.62,-66.63,-36.64,-75.75,Red,4.03,1.48689e+08
-20.6,-14.16,-64.58,-60.2,Green,-94.02,1.38385e+08
-65.26,22.93,-72.93,-63.43,Red,-5.43,8.70052e+07
-64.37,-49.86,-20.59,94.16,Red,8.5,-6.52683e+07
74.8,28.59,-41.65,-71.32,Red,-99.53,2.24572e+08
-96.17,77.53,59.56,25.37,Green,83.96,-2.3195e+06
44.17,-67.03,5.85,-0.73,Green,72.31,5.24033e+07
78.28,85.78,20.84,58.02,Blue,88.43,-1.04428e+08
-11.5,82.77,-69.63,-96.64,Red,-97.09,3.81163e+08
-88.25,55.48,2.25,-60.09,Green,12.35,8.33949e+07
-23.99,-61.58,-46.02,6.73,Green,-11.94,1.24391e+07
-1.69,78.39,57.26,-76.94,Green,-33.67,7.37419e+07
25.79,-80.56,-37.14,-87.92,Blue,-25.65,5.55217e+07
-85.06,19.98,-97.62,-84.44,Red,60.1,1.31043e+08
-31.06,76.68,98.46,-57.07,Blue,-94.18,5.92766e+07
2.03,71.26,-36.49,75.76,Green,7.14,-1.21573e+07
88.98,22.9,39.61,-48.83,Green,-81.28,3.81196e+07
-40.35,-72.2,90.19,-8.21,Red,-42.56,-7.73561e+07
-37.71,-51.82,-48.91,12.09,Blue,-55.67,-9.75909e+06
-15,-38.76,-65.3,3.96,Blue,-25.7,-2.24361e+06
-3.64,-43,36.57,-1.32,Blue,-96.27,1.75381e+07
-64.94,64.2,19.77,-99.71,Blue,-28.04,1.49401e+08
-41.95,20.99,-44.47,-83.89,Red,1.69,6.1394e+07
-78.41,72.08,22.73,63.1,Green,9.76,-8.28118e+06
75.28,-78.71,67.89,-96.34,Blue,58.89,-1.36996e+07
-3.1,37.38,-0.16,-14.86,Red,-84.2,3.69406e+07
-12.55,20.21,-79.06,-46.95,Blue,10.01,3.43782e+07
-40.02,-9.88,-81.59,12.31,Blue,-73.8,2.26184e+07
-76.76,-47.75,92.13,-37.21,Green,-34.91,-2.46977e+07
-31.63,-60.82,-50.44,-59.18,Blue,-67.98,5.48845e+07
83.8,-17.03,62.5,-19.71,Red,7.75,-6.98244e+07
-73.54,14.9,-99.19,-48.8,Blue,-60.93,1.49761e+08
59.18,-81.87,-87.31,20.4,Blue,-1.13,1.7068e+07
-21.84,-35.89,-12.34,-80.81,Blue,81.87,2.51691e+07
-78.61,52.32,98.42,-81.48,Red,-2.14,1.47165e+08
-6.8,-0.31,98.65,17.85,Blue,-78.67,-2.69395e+07
-19.39,6.29,-61.75,-13.06,Green,-13.85,1.33772e+07
23.67,-73.73,-7.98,43.57,Red,-29.43,3.70683e+06
11.45,-86.02,-20.92,-1.92,Green,94.63,8.08718e+07
-99.06,-97.76,79.45,-57.72,Red,10.37,1.44253e+08
-8.47,-50.33,15.85,58.08,Red,17.84,-2.63389e+07
93.15,-67.91,-32.37,-8.44,Blue,20.68,2.18619e+07
-63.85,-84.67,-29.7,-44.93,Red,-34.07,8.98252e+07
-19.92,-30.07,-29.33,-98.46,Blue,-90.13,1.74617e+08
10.56,-91.59,68.47,-15.25,Green,5.38,-3.93634e+06
-26.64,14.71,58.47,24.93,Red,60.04,-3.59329e+07
18.18,-46.29,-95.3,-84.51,Green,-3.36,5.26836e+07
-98.34,7.38,-24.72,-55.14,Blue,-67.22,1.1828e+08
-67.65,-79.02,28.23,25.78,Green,-0.97,3.40348e+07
-91.25,55.68,-14.57,5.07,Red,21.14,5.32083e+07
-37.82,-48.09,-8.93,30.09,Red,-75.19,-2.15372e+07
-78.5,7.6,-15.85,30.49,Blue,-92.96,-3.36338e+07
-56.49,-61,-53.7,-16.05,Red,-29.73,3.1426e+07
-4.37,4.32,-96.67,-44.6,Red,-2.81,4.51956e+07
-57.85,-4.63,17.08,-10.84,Blue,-70.08,-2.43821e+06
-98.39,76.29,-78.39,-77.79,Red,-56.25,2.40074e+08
34.16,-99.47,4.53,-21.17,Green,-80.4,4.8423e+07
-84.09,-45.73,29.64,49.28,Red,34.92,-28801
-48.26,-42.87,29.04,-0.18,Blue,21.94,1.08437e+07
-29.74,-35.89,-64.15,-47.7,Green,-96.55,9.59146e+07
16.82,38.79,20.55,41.9,Blue,-65.91,-1.39303e+07
42.96,-40.04,54.67,-27.6,Green,37.08,-1.54582e+07
-5.95,60.02,-63.47,-15.63,Blue,81.35,1.76298e+07
-78,-50.96,-83.4,-96.75,Blue,12.31,1.9008e+08
-89.02,-80.43,-50.07,34.56,Blue,-67.06,-1.50859e+07
81.26,46.31,-45.97,6.11,Blue,-66.89,-1.52787e+07
-93.57,86.87,-35.96,-90.18,Blue,3.03,1.52449e+08
-24.02,9.64,-15.96,-65.05,Green,-21.95,3.11601e+07
-50.51,-34,-35.26,72.17,Green,36.09,-4.70721e+07
4.63,-93.2,-33.49,-32.03,Green,23.28,1.07532e+08
-84.21,-39.39,-36.59,-5.06,Blue,8.59,6.96394e+07
24.23,-28.63,-96.14,-97.78,Red,-27.52,9.13182e+07
14.3,-57.66,-47.81,14.16,Blue,-76.48,6.52557e+06
-17.78,-64.75,76.89,-14.32,Green,16.25,-3.42619e+07
77.78,81.85,15.51,61.85,Blue,-44.9,-1.8958e+08
-41.94,-11.65,-4.68,-90.82,Green,-20.24,6.94374e+07
81.02,2.9,-59.6,-30.35,Green,-92.14,9.8437e+07
-91.9,-71.67,65.21,-44.25,Red,-45.39,4.10646e+07
52.54,-97.08,-81.9,-93.74,Green,27.88,1.86124e+08
12.93,-85.04,57.96,45.38,Blue,-8.56,-1.73764e+07
-99.06,-91.04,-45.2,-98.12,Blue,-95.07,2.83016e+08
78.96,-86.78,-14.85,-86.15,Red,42.21,1.11865e+08
-67.91,24.14,77.44,-76.05,Red,28.42,9.40995e+07
77.25,-91.75,-14.38,-75.85,Blue,-0.84,5.06458e+07
6.65,67.13,-30.71,-25.61,Green,7.76,-4.6076e+06
1.78,-56.43,-33.19,23.71,Green,-36.65,-3.16976e+06
-40.57,86.88,22.01,-86.02,Green,23.67,5.76514e+07
-17.78,-18.39,-36.13,-78.24,Blue,1.86,2.73018e+07
35.6,-67.78,-84.33,79.64,Red,-49.47,-1.03758e+08
-68.64,-98.8,71.12,49.93,Red,-32.68,-5.25063e+07
-77.72,4.6,-54.66,-65.4,Green,-66.21,1.32987e+08
45.84,16.76,76.66,-28.2,Red,-17.15,-1.24486e+07
91.89,27.93,-82.98,23.27,Red,-1.49,-3.74068e+07
93.66,-2.32,-67.04,-0.03,Blue,-19.11,-5.32716e+07
83.14,-65.99,-52.88,-97.08,Red,-81.63,8.04331e+07
-43.97,-49.88,-32.58,-63.55,Red,-75.71,6.8891e+07
-21,-66.88,-27.07,85.06,Green,-75.74,-7.80102e+07
-85.45,-93.08,73.81,-16.16,Blue,-93.04,-8.13171e+07
-10.07,-55.58,77.78,-16.01,Red,-87.58,-3.67733e+07
-18.85,-65.84,18.86,-75.57,Blue,-57.58,3.3695e+07
6.62,-83.7,-52.83,-4.2,Blue,-15.06,4.18691e+07
22.33,-44.94,4.08,15.13,Green,14.8,7.27076e+06
-43.21,9.12,-4.12,69.14,Red,36.19,-1.95763e+07
-66.82,-48.34,-90.95,-78.24,Green,-35.58,1.28223e+08
-38.32,-63.46,-97.49,-55.06,Green,-13.11,6.284e+07
-60.77,13.04,-13.11,35.8,Red,-58.3,-1.41588e+07
-19.35,16.81,-56.39,-27.55,Red,21.43,1.07188e+07
42.26,-5.97,29.7,-48.36,Blue,-38.47,5.22867e+06
-61.49,-21.5,-51.5,19.97,Green,24.43,1.95147e+07
60.51,-34.43,47.98,-94.59,Blue,45.48,-6.54993e+06
-70.46,52.87,-56.61,-74.62,Blue,-17.5,1.08927e+08
-79.59,-7.69,-82.29,-78.44,Blue,-65.59,1.86458e+08
-45.95,-83.63,21.16,-35.65,Red,81.15,7.35158e+07
-27.73,-15.19,26.57,24.6,Blue,15.15,-4.76372e+06
-22.76,-88.04,10.12,12.01,Blue,-31.31,2.75482e+07
20.79,-13.7,-1.45,-81.54,Red,9.94,1.26148e+07
47.44,-14.84,20.03,-16.97,Blue,-42.77,-3.09167e+06
-21.31,-54.15,-42.03,18.43,Red,-91.56,-5.84385e+06
-84.27,6.77,-28.48,-50.3,Red,89.59,2.17243e+07
93.26,-11.08,47.97,-98.64,Green,-57.25,-1.32152e+07
-5.59,-26.93,-40.06,-7.13,Blue,26.16,3.68213e+06
5.09,16.96,-12.46,-67.71,Blue,-16.36,2.8394e+07
-24.53,-37.78,6.1,83.71,Green,-47.5,-4.33676e+07
76.56,-58.71,96.27,50.25,Blue,-18.4,-1.29274e+08
-22.2,21.98,48.01,-46.77,Green,-18.07,1.66464e+07
36.88,-17.18,-38.05,26.01,Red,-71.83,1.2928e+07
40.26,-72.27,82.36,17.47,Green,67.22,-7.60433e+07
94.06,11.97,-10.16,-96.17,Blue,-40.9,2.56648e+07
-3.71,-49.95,15.21,95.65,Green,33.53,-1.09802e+08
-16.14,-32.05,-17.88,82.07,Blue,-93.28,-4.1075e+07
-45.47,-4.86,13.31,-6.57,Blue,-93.9,5.95271e+06
-62.08,-62.35,-99.71,85.07,Red,-64.67,-1.19057e+08
67.14,-8.51,94.44,-44.49,Green,90.86,-3.4106e+07
-86.83,79.91,-59.19,-5.1,Blue,-79.28,6.22307e+06
-36.52,-54.18,97.21,-12.68,Red,41.04,-6.92611e+07
-69.87,-68.98,-67.62,23.86,Blue,-69.22,-2.33393e+07
-41.61,-13.09,4,67.65,Blue,-82.37,-3.99097e+07
-89.37,22.66,22.67,46.47,Red,-76.65,-6.28048e+07
-37.55,-4.06,-43.88,-16.59,Green,-53.09,1.59831e+07
-97.65,-31.67,86.2,-17.86,Blue,-95.95,-7.02754e+07
-59.59,8.91,-71.79,-14.13,Red,4.28,4.21294e+07
